locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA3185		PA3185	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3186	oprB	PA3186	protein_coding	porin B	false		refseq|kegg|uniprot|uniprot_especie	false
PA3187		PA3187	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA3188		PA3188	protein_coding	sugar ABC transporter permease	false		refseq|kegg|uniprot	false
PA3189		PA3189	protein_coding	sugar ABC transporter permease	false		refseq|kegg|uniprot	false
PA3190		PA3190	protein_coding	sugar ABC transporter substrate-binding protein	false		refseq|kegg|uniprot	false
PA3191	gtrS	PA3191	protein_coding	two-component sensor	true	kw_two_component	refseq|kegg|uniprot|uniprot_especie	false
PA3192	gltR	PA3192	protein_coding	two-component response regulator GltR	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|kegg|uniprot|uniprot_especie	false
PA3193	glk	PA3193	protein_coding	glucokinase	false		refseq|kegg|uniprot|uniprot_especie	true
PA3194	edd	PA3194	protein_coding	phosphogluconate dehydratase	false		refseq|kegg|uniprot|uniprot_especie	true
PA3195	gapA	PA3195|gap|hexC	protein_coding	glyceraldehyde 3-phosphate dehydrogenase	false		refseq|kegg|uniprot|uniprot_especie	true
PA3196		PA3196	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3197		PA3197	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3198	scpA	PA3198	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3199		PA3199	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3200		PA3200	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3201	yciB	PA3201	protein_coding	intracellular septation protein A	false		refseq|kegg|uniprot|uniprot_especie	false
PA3202		PA3202	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3203		PA3203	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3204		PA3204	protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|kegg|uniprot	false
PA3205		PA3205	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3206		PA3206	protein_coding	two-component sensor	true	kw_two_component	refseq|kegg|uniprot	false
PA3207		PA3207	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3208		PA3208	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3209		PA3209	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3210	trkH	PA3210	protein_coding	potassium uptake protein TrkH	false		refseq|kegg|uniprot	false
PA3211		PA3211	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA3212		PA3212	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA3213		PA3213	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3214		PA3214	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3215		PA3215	protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3216		PA3216	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3217	cyaB	PA3217	protein_coding	protein CyaB	false		refseq|kegg|uniprot	false
PA3219		PA3219	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3220		PA3220	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3221	csaA	PA3221	protein_coding	molecular chaperone CsaA	false		refseq|kegg|uniprot	false
PA3222		PA3222	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3223	azoR3	PA3223	protein_coding	FMN-dependent NADH-azoreductase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3224		PA3224	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3225		PA3225	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3226		PA3226	protein_coding	hydrolase	false		refseq|kegg|uniprot	false
PA3227	ppiA	PA3227|cypH	protein_coding	peptidyl-prolyl cis-trans isomerase A	false		refseq|kegg|uniprot|uniprot_especie	false
PA3228		PA3228	protein_coding	ABC transporter ATP-binding protein/permease	false		refseq|kegg|uniprot	false
PA3229		PA3229	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3230		PA3230	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3231		PA3231	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3232		PA3232	protein_coding	DNA polymerase III subunit epsilon	false		refseq|kegg|uniprot	false
PA3233		PA3233	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3234		PA3234	protein_coding	acetate permease	false		refseq|kegg|uniprot	false
PA3235		PA3235	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3236		PA3236	protein_coding	glycine betaine-binding protein	false		refseq|kegg|uniprot	false
PA3237		PA3237	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3238		PA3238	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3239		PA3239	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3240		PA3240	protein_coding	quercetin 2,3-dioxygenase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3241		PA3241	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3242	lpxL	PA3242	protein_coding	lipid A biosynthesis lauroyl acyltransferase	false		refseq|kegg|uniprot	false
PA3243	minC	PA3243	protein_coding	septum formation inhibitor	false		refseq|kegg|uniprot|uniprot_especie	false
PA3244	minD	PA3244	protein_coding	cell division inhibitor MinD	false		refseq|kegg|uniprot	false
PA3245	minE	PA3245	protein_coding	cell division topological specificity factor MinE	false		refseq|kegg|uniprot|uniprot_especie	false
PA3246	rluA	PA3246	protein_coding	pseudouridine synthase	false		refseq|kegg|uniprot	false
PA3247	apeB	PA3247	protein_coding	aminopeptidase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3248		PA3248	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3249		PA3249	protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3250		PA3250	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3251		PA3251	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3252		PA3252	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA3253		PA3253	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA3254		PA3254	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA3255		PA3255	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3256		PA3256	protein_coding	oxidoreductase	false		refseq|kegg|uniprot	false
PA3257	prc	PA3257	protein_coding	tail-specific protease	false		refseq|kegg|uniprot	true
PA3258		PA3258	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3259		PA3259	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3260		PA3260	protein_coding	transcriptional regulator	true	producto_refseq	refseq|kegg|uniprot	false
PA3261		PA3261	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3262		PA3262	protein_coding	FkbP-type peptidyl-prolyl cis-trans isomerase	false		refseq|kegg|uniprot	false
PA3262.1		PA3262.1	tRNA	tRNA-Asp	false		refseq|kegg	false
PA3262.2		PA3262.2	tRNA	tRNA-Val	false		refseq|kegg	false
PA3263	rdgC	PA3263	protein_coding	recombination associated protein RdgC	false		refseq|kegg|uniprot|uniprot_especie	false
PA3264		PA3264	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA3265		PA3265	protein_coding	transporter	false		refseq|kegg|uniprot	false
PA3266	capB	PA3266|cspA	protein_coding	major cold shock protein CspA	true	kw_transcription_regulation	refseq|kegg|uniprot|uniprot_especie	false
PA3267		PA3267	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3268		PA3268	protein_coding	TonB-dependent receptor	false		refseq|kegg|uniprot	false
PA3269		PA3269	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3270		PA3270	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3271		PA3271	protein_coding	two-component sensor	false		refseq|kegg|uniprot	false
PA3272		PA3272	protein_coding	ATP-dependent DNA helicase	false		refseq|kegg|uniprot	false
PA3273		PA3273	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3274		PA3274	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3275		PA3275	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3276		PA3276	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3277		PA3277	protein_coding	short-chain dehydrogenase	false		refseq|kegg|uniprot	false
PA3278		PA3278	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3279	oprP	PA3279	protein_coding	phosphate-specific outer membrane porin OprP	false		refseq|kegg|uniprot|uniprot_especie	false
PA3280	oprO	PA3280	protein_coding	pyrophosphate-specific outer membrane porin OprO	false		refseq|kegg|uniprot|uniprot_especie	false
PA3281		PA3281	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3282		PA3282	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3283		PA3283	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3284		PA3284	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3285		PA3285	protein_coding	ECF subfamily sigma-70 factor	true	go_0006355|kw_sigma_factor|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3286		PA3286	protein_coding	3-oxoacyl-ACP synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3287		PA3287	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3288		PA3288	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3289		PA3289	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3290		PA3290	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3291		PA3291	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3292		PA3292	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3293		PA3293	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3294		PA3294	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3295		PA3295	protein_coding	HIT family protein	false		refseq|kegg|uniprot	false
PA3296	phoA	PA3296	protein_coding	alkaline phosphatase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3297		PA3297	protein_coding	ATP-dependent helicase	false		refseq|kegg|uniprot	false
PA3298		PA3298	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3299	fadD1	PA3299	protein_coding	long-chain-fatty-acid--CoA ligase	false		refseq|kegg|uniprot	false
PA3300	fadD2	PA3300	protein_coding	long-chain-fatty-acid--CoA ligase	false		refseq|kegg|uniprot	false
PA3301		PA3301	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3302		PA3302	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3303		PA3303	protein_coding	major facilitator superfamily transporter	false		refseq|kegg|uniprot	false
PA3304		PA3304	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3304.1		PA3304.1	ncRNA	P18	false		refseq|kegg	false
PA3305		PA3305	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3305.1	phrS	PA3305.1	ncRNA	PhrS	false		refseq|kegg	false
PA3306		PA3306	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3307		PA3307	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3308	rapA	PA3308|hepA	protein_coding	RNA polymerase-associated protein RapA	true	kw_transcription_regulation	refseq|kegg|uniprot|uniprot_especie	false
PA3309		PA3309	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3310		PA3310	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3311	nbdA	PA3311	protein_coding	signaling protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3312		PA3312	protein_coding	3-hydroxyisobutyrate dehydrogenase	false		refseq|kegg|uniprot	false
PA3313		PA3313	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3314	phnC1	PA3314	protein_coding	phosphonates ABC transporter ATP-binding protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3315		PA3315	protein_coding	phosphonates ABC transporter permease	false		refseq|kegg|uniprot	false
PA3316		PA3316	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA3317		PA3317	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3318		PA3318	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3319	plcN	PA3319	protein_coding	non-hemolytic phospholipase C	false		refseq|kegg|uniprot|uniprot_especie	false
PA3320		PA3320	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3321		PA3321	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3322		PA3322	protein_coding	hypothetical protein	true	go_0003700|go_0006355	refseq|kegg|uniprot	false
PA3323		PA3323	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3324		PA3324	protein_coding	short-chain dehydrogenase	false		refseq|kegg|uniprot	false
PA3325		PA3325	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3326	clpP2	PA3326	protein_coding	ATP-dependent Clp protease proteolytic subunit	false		refseq|kegg|uniprot|uniprot_especie	false
PA3327		PA3327	protein_coding	non-ribosomal peptide synthetase	false		refseq|kegg|uniprot	false
PA3328		PA3328	protein_coding	FAD-dependent monooxygenase	false		refseq|kegg|uniprot	false
PA3329		PA3329	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3330		PA3330	protein_coding	short-chain dehydrogenase	false		refseq|kegg|uniprot	false
PA3331		PA3331	protein_coding	cytochrome P450	false		refseq|kegg|uniprot	false
PA3332		PA3332	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3333	fabH2	PA3333|fabH	protein_coding	3-oxoacyl-ACP synthase III	false		refseq|kegg|uniprot|uniprot_especie	false
PA3334		PA3334	protein_coding	acyl carrier protein	false		refseq|kegg|uniprot	false
PA3335		PA3335	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3336		PA3336	protein_coding	major facilitator superfamily transporter	false		refseq|kegg|uniprot	false
PA3337	rfaD	PA3337|hldD	protein_coding	ADP-L-glycero-D-mannoheptose-6-epimerase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3338		PA3338	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3339	plpD	PA3339	protein_coding	patatin-like protein	false		refseq|kegg|uniprot	false
PA3340		PA3340	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3341		PA3341	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA3342		PA3342	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3343		PA3343	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3344	recQ	PA3344	protein_coding	ATP-dependent DNA helicase RecQ	false		refseq|kegg|uniprot	false
PA3345	hptB	HptB|PA3345	protein_coding	hypothetical protein	true	kw_two_component	refseq|kegg|uniprot|manual	false
PA3346		PA3346	protein_coding	two-component response regulator	true	producto_refseq	refseq|kegg|uniprot	false
PA3347		PA3347	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3348	cheR1	PA3348	protein_coding	chemotaxis protein methyltransferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3349		PA3349	protein_coding	chemotaxis protein	false		refseq|kegg|uniprot	false
PA3350		PA3350	protein_coding	flagellar basal body P-ring biosynthesis protein FlgA	false		refseq|kegg|uniprot	false
PA3351	flgM	PA3351	protein_coding	protein FlgM	true	kw_transcription_regulation	refseq|kegg|uniprot	false
PA3352		PA3352	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3353		PA3353	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3354		PA3354	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3355		PA3355	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3356		PA3356	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3357	dsdA	PA3357	protein_coding	D-serine dehydratase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3358		PA3358	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3359		PA3359	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA3360		PA3360	protein_coding	secretion protein	false		refseq|kegg|uniprot	false
PA3361	lecB	PA3361	protein_coding	fucose-binding lectin PA-IIL	false		refseq|kegg|uniprot	false
PA3362	amiS	PA3362	protein_coding	transporter protein AmiS	false		refseq|kegg|uniprot|uniprot_especie	false
PA3363	amiR	PA3363	protein_coding	aliphatic amidase regulator	true	kw_transcription_regulation	refseq|kegg|uniprot|uniprot_especie	false
PA3364	amiC	PA3364	protein_coding	aliphatic amidase expression-regulating protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA3365	amiB	PA3365	protein_coding	chaperone	false		refseq|kegg|uniprot|uniprot_especie	false
PA3366	amiE	PA3366	protein_coding	acylamide amidohydrolase	false		refseq|kegg|uniprot|uniprot_especie	false
PA3366.1	amiL	PA3366.1	ncRNA	AmiL	false		refseq|kegg	false
