locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA3196			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3197			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3198	scpA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3199			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3200			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3201	yciB		protein_coding	intracellular septation protein A	false		refseq|uniprot	false
PA3202			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3203			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3204			protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA3205			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3206			protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA3207			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3208			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3209			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3210	trkH		protein_coding	potassium uptake protein TrkH	false		refseq|uniprot	false
PA3211			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA3212			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA3213			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3214			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3215			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3216			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3217	cyaB		protein_coding	protein CyaB	false		refseq|uniprot	false
PA3219			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3220			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3221	csaA		protein_coding	molecular chaperone CsaA	false		refseq|uniprot	false
PA3222			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3223	azoR3		protein_coding	FMN-dependent NADH-azoreductase	false		refseq|uniprot	false
PA3224			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3225			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3226			protein_coding	hydrolase	false		refseq|uniprot	false
PA3227	ppiA	cypH	protein_coding	peptidyl-prolyl cis-trans isomerase A	false		refseq|uniprot	false
PA3228			protein_coding	ABC transporter ATP-binding protein/permease	false		refseq|uniprot	false
PA3229			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3230			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3231			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3232			protein_coding	DNA polymerase III subunit epsilon	false		refseq|uniprot	false
PA3233			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3234			protein_coding	acetate permease	false		refseq|uniprot	false
PA3235			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3236			protein_coding	glycine betaine-binding protein	false		refseq|uniprot	false
PA3237			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3238			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3239			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3240			protein_coding	quercetin 2,3-dioxygenase	false		refseq|uniprot	false
PA3241			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3242	lpxL		protein_coding	lipid A biosynthesis lauroyl acyltransferase	false		refseq|uniprot	false
PA3243	minC		protein_coding	septum formation inhibitor	false		refseq|uniprot	false
PA3244	minD		protein_coding	cell division inhibitor MinD	false		refseq|uniprot	false
PA3245	minE		protein_coding	cell division topological specificity factor MinE	false		refseq|uniprot	false
PA3246	rluA		protein_coding	pseudouridine synthase	false		refseq|uniprot	false
PA3247	apeB		protein_coding	aminopeptidase	false		refseq|uniprot	false
PA3248			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3249			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3250			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3251			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3252			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA3253			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA3254			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA3255			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3256			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA3257	prc		protein_coding	tail-specific protease	false		refseq|uniprot	true
PA3258			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3259			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3260			protein_coding	transcriptional regulator	false		refseq|uniprot	false
PA3261			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3262			protein_coding	FkbP-type peptidyl-prolyl cis-trans isomerase	false		refseq|uniprot	false
PA3262.1			tRNA	tRNA-Asp	false		refseq	false
PA3262.2			tRNA	tRNA-Val	false		refseq	false
PA3263	rdgC		protein_coding	recombination associated protein RdgC	false		refseq|uniprot	false
PA3264			protein_coding	transporter	false		refseq|uniprot	false
PA3265			protein_coding	transporter	false		refseq|uniprot	false
PA3266	capB	cspA	protein_coding	major cold shock protein CspA	true	kw_transcription_regulation	refseq|uniprot	false
PA3267			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3268			protein_coding	TonB-dependent receptor	false		refseq|uniprot	false
PA3269			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3270			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3271			protein_coding	two-component sensor	false		refseq|uniprot	false
PA3272			protein_coding	ATP-dependent DNA helicase	false		refseq|uniprot	false
PA3273			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3274			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3275			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3276			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3277			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA3278			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3279	oprP		protein_coding	phosphate-specific outer membrane porin OprP	false		refseq|uniprot	false
PA3280	oprO		protein_coding	pyrophosphate-specific outer membrane porin OprO	false		refseq|uniprot	false
PA3281			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3282			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3283			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3284			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3285			protein_coding	ECF subfamily sigma-70 factor	true	go_0006355|kw_transcription_regulation|kw_sigma_factor|producto_refseq	refseq|uniprot	false
PA3286			protein_coding	3-oxoacyl-ACP synthase	false		refseq|uniprot	false
PA3287			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3288			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3289			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3290			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3291			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3292			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3293			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3294			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3295			protein_coding	HIT family protein	false		refseq|uniprot	false
PA3296	phoA		protein_coding	alkaline phosphatase	false		refseq|uniprot	false
PA3297			protein_coding	ATP-dependent helicase	false		refseq|uniprot	false
PA3298			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3299	fadD1		protein_coding	long-chain-fatty-acid--CoA ligase	false		refseq|uniprot	false
PA3300	fadD2		protein_coding	long-chain-fatty-acid--CoA ligase	false		refseq|uniprot	false
PA3301			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3302			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3303			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA3304			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3304.1			ncRNA	P18	false		refseq	false
PA3305			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3305.1	phrS		ncRNA	PhrS	false		refseq	false
PA3306			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3307			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3308	rapA	hepA	protein_coding	RNA polymerase-associated protein RapA	true	kw_transcription_regulation	refseq|uniprot	false
PA3309			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3310			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3311	nbdA		protein_coding	signaling protein	false		refseq|uniprot	false
PA3312			protein_coding	3-hydroxyisobutyrate dehydrogenase	false		refseq|uniprot	false
PA3313			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3314	phnC1		protein_coding	phosphonates ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA3315			protein_coding	phosphonates ABC transporter permease	false		refseq|uniprot	false
PA3316			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA3317			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3318			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3319	plcN		protein_coding	non-hemolytic phospholipase C	false		refseq|uniprot	false
PA3320			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3321			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3322			protein_coding	hypothetical protein	true	go_0003700|go_0006355	refseq|uniprot	false
PA3323			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3324			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA3325			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3326	clpP2		protein_coding	ATP-dependent Clp protease proteolytic subunit	false		refseq|uniprot	false
PA3327			protein_coding	non-ribosomal peptide synthetase	false		refseq|uniprot	false
PA3328			protein_coding	FAD-dependent monooxygenase	false		refseq|uniprot	false
PA3329			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3330			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA3331			protein_coding	cytochrome P450	false		refseq|uniprot	false
PA3332			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3333	fabH2	fabH	protein_coding	3-oxoacyl-ACP synthase III	false		refseq|uniprot	false
PA3334			protein_coding	acyl carrier protein	false		refseq|uniprot	false
PA3335			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3336			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA3337	rfaD	hldD	protein_coding	ADP-L-glycero-D-mannoheptose-6-epimerase	false		refseq|uniprot	false
PA3338			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3339	plpD		protein_coding	patatin-like protein	false		refseq|uniprot	false
PA3340			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3341			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA3342			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3343			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3344	recQ		protein_coding	ATP-dependent DNA helicase RecQ	false		refseq|uniprot	false
PA3345			protein_coding	hypothetical protein	true	kw_two_component	refseq|uniprot	false
PA3346			protein_coding	two-component response regulator	false		refseq|uniprot	false
PA3347			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3348	cheR1		protein_coding	chemotaxis protein methyltransferase	false		refseq|uniprot	false
PA3349			protein_coding	chemotaxis protein	false		refseq|uniprot	false
PA3350			protein_coding	flagellar basal body P-ring biosynthesis protein FlgA	false		refseq|uniprot	false
PA3351	flgM		protein_coding	protein FlgM	true	kw_transcription_regulation	refseq|uniprot	false
PA3352			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3353			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3354			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3355			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3356			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3357	dsdA		protein_coding	D-serine dehydratase	false		refseq|uniprot	false
PA3358			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3359			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3360			protein_coding	secretion protein	false		refseq|uniprot	false
PA3361	lecB		protein_coding	fucose-binding lectin PA-IIL	false		refseq|uniprot	false
PA3362	amiS		protein_coding	transporter protein AmiS	false		refseq|uniprot	false
PA3363	amiR		protein_coding	aliphatic amidase regulator	true	kw_transcription_regulation	refseq|uniprot	false
PA3364	amiC		protein_coding	aliphatic amidase expression-regulating protein	false		refseq|uniprot	false
PA3365	amiB		protein_coding	chaperone	false		refseq|uniprot	false
PA3366	amiE		protein_coding	acylamide amidohydrolase	false		refseq|uniprot	false
PA3366.1	amiL		ncRNA	AmiL	false		refseq	false
PA3367			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3368.1			tRNA	tRNA-Arg	false		refseq	false
PA3368			protein_coding	acetyltransferase	false		refseq|uniprot	false
PA3369			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3370			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3371			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3372			protein_coding	carbon-phosphorus lyase complex accessory protein	false		refseq|uniprot	false
PA3373	phnN		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3374			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3375			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA3376			protein_coding	phosphonate C-P lyase system protein PhnK	false		refseq|uniprot	false
PA3377			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3378			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3379			protein_coding	carbon-phosphorus lyase complex subunit	false		refseq|uniprot	false
PA3380			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA3381			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
